entry_id,headword,part_of_speech,variety,gloss_en,editorial_status,notes_internal
SM::028492,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=æocotl, æochitl. | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028495,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=xocpalli, uacaliui. | roots=xocpalli; uacaliui | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028502,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=æocpalli, pichaw. | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028504,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=xocpalli, quimiliuhcayotl. | roots=xocpalli; quimiliuhcayotl | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028506,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=xocpalli, ueueyac. | roots=xocpalli; ueueyac | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028508,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=xocpalli, zamuil. | roots=xocpalli; zamuil | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028515,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=æoctli, wicolh. | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028543,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=xolopiyotl, ca. | roots=xolopiyotl; ca | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028560,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=xomalli, cacth. | roots=xomalli; cacth | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028579,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=...(2), totail. | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028588,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=xonacatl, teca. | roots=xonacatl; teca | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028594,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=xotl, necuiloa. | roots=xotl; necuiloa | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028608,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=xotl, patlaua. | roots=xotl; patlaua | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028626,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=æotl, quechtlanth. | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028664,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=zoxocaur, patli. | roots=zoxocaur; patli | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::028704,RR,unknown,Classical Nahuatl,,Flagged,"definition_fr=xoxouia, mani. | roots=xoxouia; mani | duplicate_candidate_key=rr|unknown|classical nahuatl|"
SM::000812,RR,verb,Classical Nahuatl,,Flagged,"definition_fr=amo, iximau. v. Pays, endroit de chasse. | roots=amo; iximau | duplicate_candidate_key=rr|verb|classical nahuatl|"
SM::001999,RR,verb,Classical Nahuatl,,Flagged,"definition_fr=calças, totochcopina. *CALÇASTOTOMA, P. OCALÇGASTOTON : min0 — se défaire les culottes. MNite — défaire les culottes à quelqu'un. RR. calças, toloma. | is_verb=True | roots=calças; totochcopina; calças; toloma | duplicate_candidate_key=rr|verb|classical nahuatl|"
SM::002272,RR,verb,Classical Nahuatl,,Flagged,"definition_fr=cauallo, quetzontli. *CAUALLOSILLAANA , P. OCAUALLOSILLAAN : RÙ — Ôler la selle à un cheval. RR. cauallo, silla, ana. “CAUALLOSILLAQUIXTIA, P. OCAUALLOSILLA- | is_verb=True | roots=cauallo; quetzontli; cauallo; silla; ana | duplicate_candidate_key=rr|verb|classical nahuatl|"
SM::002280,RR,verb,Classical Nahuatl,,Flagged,"definition_fr=cauallo, dlatquitl. “CAUALLOTZAPINIA, P. OGAUALLOTZAPINI : D — éperonner, piquer, exciter un cheval avec l'éperon. | is_verb=True | roots=cauallo; dlatquitl | duplicate_candidate_key=rr|verb|classical nahuatl|"
SM::004239,RR,verb,Classical Nahuatl,,Flagged,"definition_fr=copilli, co. çoqauI, prov. à Fextrémité S. E. de l'empire mexi- cain; v. principale Tecpantla (Clav.). | roots=copilli; co | duplicate_candidate_key=rr|verb|classical nahuatl|"
SM::016844,RR,verb,Classical Nahuatl,,Flagged,"definition_fr=teocuitlacorona, nananquilia. * TEOCUITLACORONATIA, P. OTEOCUITLACORO- | is_verb=True | duplicate_candidate_key=rr|verb|classical nahuatl|"
SM::019865,RR,verb,Classical Nahuatl,,Flagged,"definition_fr=tlacatl, necuiloa. . TLACANECUILOLIZTLI, S. v. marché d'esclaves. R. tlacaneculoa. | roots=tlacaneculoa; tlacatl; necuiloa | duplicate_candidate_key=rr|verb|classical nahuatl|"
SM::025595,RR,verb,Classical Nahuatl,,Flagged,"definition_fr=æipintli, quaeuayotl, tequi. v. Charpenterie, art du | duplicate_candidate_key=rr|verb|classical nahuatl|"
SM::014919,TA,unknown,Classical Nahuatl,,Flagged,"definition_fr=syllabe réduplicative dans les fréquentatifs : tatamachiua, remesurer; tatapalui, avoir beaucoup d'ampoules ; etc. | duplicate_candidate_key=ta|unknown|classical nahuatl|"
SM::024478,TA,unknown,Classical Nahuatl,,Flagged,"definition_fr=: illa où nic — prier, supplier pour une chose; nic-tlatlauhtia noyollo, accorder, consentir, donner son assentunent. Rév. tlatlauhtilia. | duplicate_candidate_key=ta|unknown|classical nahuatl|"
SM::014950,TAMALLI,noun,Classical Nahuatl,,Flagged,"definition_fr=Pain ou pâteau de maïs, dont la pâte était enveloppée et cuite dans les feuilles mêmes de l'épi (tamal ou tamale). On en faisait de différentes sortes. | duplicate_candidate_key=tamalli|noun|classical nahuatl|"
SM::014951,TAMALLI,noun,Classical Nahuatl,,Flagged,definition_fr=L'un des principaux nobles totona- ques qui accompagnèrent Fernand Cortès dans sa marche vers le pays de Tlaxcallan (Clav.). | duplicate_candidate_key=tamalli|noun|classical nahuatl|
SM::003944,TECA,unknown,Classical Nahuatl,,Flagged,"definition_fr=: mile — tromper, séduire une femme. | duplicate_candidate_key=teca|unknown|classical nahuatl|"
SM::015117,TECA,unknown,Classical Nahuatl,,Flagged,definition_fr=Voy. Ca. | duplicate_candidate_key=teca|unknown|classical nahuatl|
SM::015118,TECA,unknown,Classical Nahuatl,,Flagged,"definition_fr=p. OTEcac : nino — se coucher, s'étendre, s’allonger; mo-teca, ils se rassemblent, s'unissent; tepan mino-teca, se jeter sur les autres, avoir mau- vaise réputation; tenepantla ou tetzalan, tenepantla mino-teca ou mino-teteca, exciter des troubles, désunir, semer la discorde, la désunion au mulieu des au- tres; ye notech mo-teca, devenir pauvre, être dans le besoin ; temac nino-teca, se livrer aux mains d'autrui, se rendre. Mite — coucher, avoir des rap- ports avec une femme; tepan nite-teca, diffamer, calomnier, déshonorer quelqu'un; teilpiloyan niüte- teca, mettre quelqu'un en prison; ic onech-tecaque, ils (les médecins) m'ont dégoüté. Nila où mie — poser des pierres, construire, déposer des poutres ou autre chose à terre, transvaser, planter, ete.; nopalli nic-teca, planter des feuilles ou des bran- ches de nopal; tepan nic-leca ou tepan nic-teca in tlatolli, faire bruit d’une chose; ipan nic-teca, jeter des choses liquides ou longues sur une autre; æiyotl, quatzontli nic-teca, donner le bon exemple; yuhquin aca atl nopan qui-teca, s'étonner, avoir peur; tlanauac nitla-teca, chercher une chose de tous côtés, tout prendre, changer une chose de place, congédier, elc.; teca nitla-teca ou ic nütla-teca, pré- parer un repas pour autrui. Pass. eco : tepan ni- teco, je suis diffamé, décrié, calomnié. Rév. tequilia, tequiltia ou tequitia (Olm.). Le verbe teca se joint aux autres verbes au moyen de timo : molhuitimo-teca in quiauill (Par.), l'orage augmente. | duplicate_candidate_key=teca|unknown|classical nahuatl|"
SM::015145,TECALLI,noun,Classical Nahuatl,,Flagged,"definition_fr=Albâtre, jaspe (Sah., Clav.). | duplicate_candidate_key=tecalli|noun|classical nahuatl|"
SM::015146,TECALLI,noun,Classical Nahuatl,,Flagged,"definition_fr=Maison en pierre. RR. tell, calh. | roots=tell; calh | duplicate_candidate_key=tecalli|noun|classical nahuatl|"
SM::015311,TECI,unknown,Classical Nahuatl,,Flagged,definition_fr=Voy. Cirui. | duplicate_candidate_key=teci|unknown|classical nahuatl|
SM::015312,TECI,unknown,Classical Nahuatl,,Flagged,"definition_fr=p. OTEZ : #4 Où nitla — broyer, moudre le maïs ou autre chose sous la pierre. Pass. texo. Impers. tecioa ou teciua, texoa (Par.), on broie, tout le monde moud. R. tetl. | roots=tetl | duplicate_candidate_key=teci|unknown|classical nahuatl|"
SM::015416,TECOMATL,noun,Classical Nahuatl,,Flagged,"definition_fr=Vase d'argile, tasse, petit pot (te- comate). En comp. : notecon, mon vase; motecon, rév. motecontzin (Par.), ton vase. | duplicate_candidate_key=tecomatl|noun|classical nahuatl|"
SM::015417,TECOMATL,noun,Classical Nahuatl,,Flagged,definition_fr=Arbre dont le fruit est une es- pèce de calebasse qui servait de vase (Clav.). | duplicate_candidate_key=tecomatl|noun|classical nahuatl|
SM::015470,TECPAN,noun,Classical Nahuatl,,Flagged,"definition_fr=Demeure royale, palais, habitation d'un grand; le palais du roi avait vingt entrées et se composait de grandes salles appelées calpolh (Bét.); tecpan nemini, tecpan nenqui, lecpan pouhqui où tecpan tlacatl, courtisan, seigneur, favori, qui hante les palais, la cour; tecpan quiauail, cour, vestibule, entrée de palais; tecpan tlalli, terre, propriété royale. Sou- vent fecpan est accompagné des mots ue, grand, et cali, maison :uei tecpan, tecpan call ou uei tecpan call, demeure royale, habitation de grand seigneur. | duplicate_candidate_key=tecpan|noun|classical nahuatl|"
SM::015471,TECPAN,noun,Classical Nahuatl,,Flagged,"definition_fr=L'un des quartiers de Tenochtitlan, comprenant la partie sud-est de la ville (Clav.). | duplicate_candidate_key=tecpan|noun|classical nahuatl|"
SM::016052,TEL,unknown,Classical Nahuatl,,Flagged,definition_fr=pour o-el. Voy. Ezur. | duplicate_candidate_key=tel|unknown|classical nahuatl|
SM::016053,TEL,unknown,Classical Nahuatl,,Flagged,"definition_fr=con]. Mais, cependant, néanmoins; inin tel- pocatl ca icnotzintli, yece ou tel qualli dlacatl (Gar.), ce jeune homme est pauvre, mais bon; tel intla, mais si; ma tel, toutefois; immanel ni-pinahua, tlein mach mo-chihuaz? ma tel nino-yoleuiti (Par.), bien que j'aie honte, que dois-je faire? il faut que je me con- fesse; ma ço tel, bien que, en supposant que; ma co tel onic-cuic, cuix motequiuh? bien que je l’aie pris, cela te regarde-t-11? ma ço tel ni-miqui, ca ye oni-ixhuic, on aurait beau me tuer, je suis rassasié. Tel est parfois explélif : cuix tel nehuatl notlatlacol? cuix amo tel tehuatl otinech-cuitlahuilti? est-ce ma faute? n'est-ce pas toi qui m'as forcé à cela? — En comp. tel marque mé- pris, dédain, éloignement, aversion, etc. | duplicate_candidate_key=tel|unknown|classical nahuatl|"
SM::017069,TEOTLACHCO,noun,Classical Nahuatl,,Flagged,"definition_fr=Enceinte du jeu de paume, qui était au milieu de la cour du grand temple con- sacré à Uitzilopochil. On y immolait des victimes pour la fête qui avait lieu au mois de panquetzaliztli (Sah.). RR. teotlachth, co. | roots=teotlachth; co | duplicate_candidate_key=teotlachco|noun|classical nahuatl|"
SM::017070,TEOTLACHCO,noun,Classical Nahuatl,,Flagged,definition_fr=Lieu voisin de la ville de Te- nochtitlan (Clav.). | duplicate_candidate_key=teotlachco|noun|classical nahuatl|
SM::017080,TEOTLALPAN,noun,Classical Nahuatl,,Flagged,"definition_fr=«sur la terre des dieux.» Partie du royaume d’Acolhuacan, dont les revenus étaient terre, destinés au service des temples; cest dans cette lo- calité que le roi de Tetzcuco, Ixthlxochil, unit ses forces à celles de Cortès pour combattre le mo- narque de Tenochtitlan (Clav.). RR. teotlall, pan. | roots=teotlall; pan | duplicate_candidate_key=teotlalpan|noun|classical nahuatl|"
SM::017081,TEOTLALPAN,noun,Classical Nahuatl,,Flagged,"definition_fr=Édifice du grand temple de Tenochtitlan, consacré à la déesse de la chasse Mix- coail; on y célébrait, chaque année, au mois de que- cholli, une grande fête dans laquelle on immolait de nombreux animaux sauvages (Clav.). | duplicate_candidate_key=teotlalpan|noun|classical nahuatl|"
SM::017138,TEOXIUITL,noun,Classical Nahuatl,,Flagged,"definition_fr=Turquoise, pierre fine précieuse, avec laquelle on fabriquait des colliers, des brace- lets et autres bijoux. Nul n'avait le droit de faire usage de la turquoise, elle devait toujours être offerte ou destinée aux dieux (Sah.). Au fig. père, mère, chef, gouverneur, protecteur (Olm.). En comp. : noteoxiuh (Par), ma turquoise; teteoxiuh, enfant noble, issu de parents illustres. RR. teotl, œiuitl. | duplicate_candidate_key=teoxiuitl|noun|classical nahuatl|"
SM::017139,TEOXIUITL,noun,Classical Nahuatl,,Flagged,"definition_fr=Époque où les habitants de Cho- lollan célébraient de grandes fêtes en l'honneur du dieu Quetzalcoatl. Ces fêtes avaient toujours lieu en la première année du cycle, Z tochli, un lapin. RR. teotl, œiuitl. | duplicate_candidate_key=teoxiuitl|noun|classical nahuatl|"
SM::017509,TEPPACHOA,verb,Classical Nahuatl,,Flagged,"definition_fr=P. OTEPPACHO : mitla — remplir, couvrir de poussière un objet quelconque. RR. teuh- th, pachoa. F | is_verb=True | duplicate_candidate_key=teppachoa|verb|classical nahuatl|"
SM::017510,TEPPACHOA,verb,Classical Nahuatl,,Flagged,"definition_fr=pP. OTEPPACHO : mitla — presser une chose avec les mains. RR. tequi, pachoa. | is_verb=True | roots=tequi; pachoa | duplicate_candidate_key=teppachoa|verb|classical nahuatl|"
SM::017686,TEPUZTECATL,noun,Classical Nahuatl,,Flagged,"definition_fr=Dieu du vin, qui était prin- cipalement adoré dans le quartier d’Amantlan à Te- nochtitlan. On donnait aussi ce nom à l’un des trois n. d'instr. caplüifs que l’on immolait en l'honneur des dieux de l'ivresse, à l’occasion de la fête de tepeilhuitl (Sah.). | duplicate_candidate_key=tepuztecatl|noun|classical nahuatl|"
SM::017688,TEPUZTECATL,noun,Classical Nahuatl,,Flagged,definition_fr=Le second des cinq grands personnages que Moteuhçoma IT envoya au-devant des Espagnols (Sah.). | duplicate_candidate_key=tepuztecatl|noun|classical nahuatl|
SM::017822,TEQUELOANI,noun (verbal/derived),Classical Nahuatl,,Flagged,"definition_fr=souvent précédé de ic ou çan ic. Trompeur, séducteur, moqueur, plaisant, railleur. Pi. queloa. | duplicate_candidate_key=tequeloani|noun verbalderived|classical nahuatl|"
SM::017901,TEQUELOANI,noun (verbal/derived),Classical Nahuatl,,Flagged,"definition_fr=souvent précédé de ic. Trom- peur, moqueur, railleur. R. queloa. | roots=queloa | duplicate_candidate_key=tequeloani|noun verbalderived|classical nahuatl|"
SM::018030,TEQUIXTI,noun (verbal/derived),Classical Nahuatl,,Flagged,"definition_fr=Celui qui répond pour autrui, qui lui sert de caution; qui ressemble à quelqu'un; amo tequixh, qui ne lui ressemble pas; uel tequixti, semblable, qui ressemble beaucoup à un autre. R. quixlia. | roots=quixlia | duplicate_candidate_key=tequixti|noun verbalderived|classical nahuatl|"
SM::018031,TEQUIXTI,noun (verbal/derived),Classical Nahuatl,,Flagged,"definition_fr=Celui qui extrait des pierres, mineur. R. tequirtia. | roots=tequirtia | duplicate_candidate_key=tequixti|noun verbalderived|classical nahuatl|"
SM::018034,TEQUIXTIANI,noun (verbal/derived),Classical Nahuatl,,Flagged,"definition_fr=(Garant, répondant, imita- teur, rédempteur, qui renvoie quelqu'un. R. quixtia. | roots=quixtia | duplicate_candidate_key=tequixtiani|noun verbalderived|classical nahuatl|"
SM::018035,TEQUIXTIANI,noun (verbal/derived),Classical Nahuatl,,Flagged,"definition_fr=Mineur, celui qui extrait des pierres. R. tequixtia. | roots=tequixtia | duplicate_candidate_key=tequixtiani|noun verbalderived|classical nahuatl|"
SM::018037,TEQUIXTILIZTLI,noun (verbal/derived),Classical Nahuatl,,Flagged,"definition_fr=Renvoi d’une personne, caution pour quelqu'un, imitation, ressemblance. R. quixtia. | roots=quixtia | duplicate_candidate_key=tequixtiliztli|noun verbalderived|classical nahuatl|"
SM::018038,TEQUIXTILIZTLI,noun (verbal/derived),Classical Nahuatl,,Flagged,definition_fr=Extraction de pierres. R. lequixtia. | roots=lequixtia | duplicate_candidate_key=tequixtiliztli|noun verbalderived|classical nahuatl|
SM::018046,TETATACAC,noun (verbal/derived),Classical Nahuatl,,Flagged,"definition_fr=Celui qui extrait des pierres, mineur. R. tetataca. | roots=tetataca | duplicate_candidate_key=tetatacac|noun verbalderived|classical nahuatl|"
SM::018047,TETATACAC,noun (verbal/derived),Classical Nahuatl,,Flagged,definition_fr=Celui qui égratigne quelqu'un. R. tataca. | roots=tataca | duplicate_candidate_key=tetatacac|noun verbalderived|classical nahuatl|
SM::018048,TETATACALIZTLI,noun (verbal/derived),Classical Nahuatl,,Flagged,definition_fr=Extraction de pierres. R. tetataca. | roots=tetataca | duplicate_candidate_key=tetatacaliztli|noun verbalderived|classical nahuatl|
SM::018049,TETATACALIZTLI,noun (verbal/derived),Classical Nahuatl,,Flagged,definition_fr=Égratignure faite à quelqu'un. R. tataca. | roots=tataca | duplicate_candidate_key=tetatacaliztli|noun verbalderived|classical nahuatl|
SM::018058,TETECANI,noun (verbal/derived),Classical Nahuatl,,Flagged,"definition_fr=Celui quia des rapports avec une femme; tepan tetecani, diffamateur, calomniateur. R. Leca. | duplicate_candidate_key=tetecani|noun verbalderived|classical nahuatl|"
SM::018059,TETECANI,noun (verbal/derived),Classical Nahuatl,,Flagged,"definition_fr=Lisseur ou celui qui dresse un lit, une estrade, etc. R. teteca. | roots=teteca | duplicate_candidate_key=tetecani|noun verbalderived|classical nahuatl|"
SM::018234,TETEQUILIZTLI,noun (verbal/derived),Classical Nahuatl,,Flagged,"definition_fr=Chirurgie, opéralion, in- cision, action de couper un membre à quelqu'un. R. tequi. | roots=tequi | duplicate_candidate_key=tetequiliztli|noun verbalderived|classical nahuatl|"
SM::018235,TETEQUILIZTLI,noun (verbal/derived),Classical Nahuatl,,Flagged,definition_fr=Taille de pierres. R. te- tequr. | roots=te | duplicate_candidate_key=tetequiliztli|noun verbalderived|classical nahuatl|
SM::018878,TETOCA,unknown,Classical Nahuatl,,Flagged,"definition_fr=p. orgrocac : nilla — jeter les fonde- ments d’un mur. RR. tetl, toca. | roots=tetl; toca | duplicate_candidate_key=tetoca|unknown|classical nahuatl|"
SM::018879,TETOCA,unknown,Classical Nahuatl,,Flagged,definition_fr=Voy. Tocarrs. | duplicate_candidate_key=tetoca|unknown|classical nahuatl|
SM::019233,TEXIMANI ou TEXINQUI,verb,Classical Nahuatl,,Flagged,"definition_fr=5. v. Barbier, perru- quier, qui coupe les cheveux. R. xima. ni — tailler, couper la | roots=xima | duplicate_candidate_key=teximani ou texinqui|verb|classical nahuatl|"
SM::019234,TEXIMANI ou TEXINQUI,verb,Classical Nahuatl,,Flagged,definition_fr=5. v. Tailleur de pierres. R. texima. | roots=texima | duplicate_candidate_key=teximani ou texinqui|verb|classical nahuatl|
SM::019297,TEXOXOTLALIZTLI,noun (verbal/derived),Classical Nahuatl,,Flagged,definition_fr=Chirurgie. R. xoxotla. | roots=xoxotla | duplicate_candidate_key=texoxotlaliztli|noun verbalderived|classical nahuatl|
SM::019298,TEXOXOTLALIZTLI,noun (verbal/derived),Classical Nahuatl,,Flagged,definition_fr=Action de scier des pierres. R. texoxotla. | roots=texoxotla | duplicate_candidate_key=texoxotlaliztli|noun verbalderived|classical nahuatl|
SM::019299,TEXOXOTLANI,verb,Classical Nahuatl,,Flagged,"definition_fr=S. v. ticitl, médecin-chirurgien. R. xoxotla. | roots=xoxotla | duplicate_candidate_key=texoxotlani|verb|classical nahuatl|"
