entry_id,project_name,source_file,source_reference,lemma_display,ehn_spoken_form,msn_headword,msn_poetic_form,classical_citation_form,part_of_speech,register,register_suggestion,variety,gloss_en,gloss_es,root_family,source_confidence,speaker_validation_status,editorial_status,forms_json,etymology,parser,notes_internal,notes_public
kw::tzacualli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tzacualli::sense-1,tzacualli,,tzacualli,,tzacualli,noun,,Classical_citation,Classical Nahuatl,A pyramid.,,,high,unreviewed,imported_raw,[],From tzacua (“to close”) + -lli.,kaikki_unified,,
kw::xihuitl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xihuitl::sense-1,xihuitl,,xihuitl,,xihuitl,noun,,Classical_citation,Classical Nahuatl,year,,,high,unreviewed,imported_raw,"[{""form"":""xīhuitl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",Cognate to Classical Nahuatl xihuitl,kaikki_unified,,
kw::xihuitl::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xihuitl::sense-2,xihuitl,,xihuitl,,xihuitl,noun,,Classical_citation,Classical Nahuatl,grass,,,high,unreviewed,imported_raw,"[{""form"":""xīhuitl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",Cognate to Classical Nahuatl xihuitl,kaikki_unified,,
kw::xihuitl::3,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xihuitl::sense-3,xihuitl,,xihuitl,,xihuitl,noun,,Classical_citation,Classical Nahuatl,turquoise,,,high,unreviewed,imported_raw,"[{""form"":""xīhuitl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",Cognate to Classical Nahuatl xihuitl,kaikki_unified,,
kw::xihuitl::4,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xihuitl::sense-4,xihuitl,,xihuitl,,xihuitl,noun,,Classical_citation,Classical Nahuatl,comet,,,high,unreviewed,imported_raw,"[{""form"":""xīhuitl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",Cognate to Classical Nahuatl xihuitl,kaikki_unified,,
kw::xihuitl::5,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xihuitl::sense-5,xihuitl,,xihuitl,,,noun,,Needs_review,Central Nahuatl,Year,,,high,unreviewed,imported_raw,[],Cognate to Classical Nahuatl xihuitl,kaikki_unified,,
kw::xihuitl::6,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xihuitl::sense-6,xihuitl,xihuitl,xihuitl,,,noun,,EHN_colloquial,Eastern Huasteca Nahuatl,grass,,,high,unreviewed,imported_raw,[],Cognate to Classical Nahuatl xihuitl,kaikki_unified,,
kw::xihuitl::7,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xihuitl::sense-7,xihuitl,xihuitl,xihuitl,,,noun,,EHN_colloquial,Eastern Huasteca Nahuatl,year,,,high,unreviewed,imported_raw,[],Cognate to Classical Nahuatl xihuitl,kaikki_unified,,
kw::xolopihtli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xolopihtli::sense-1,xolopihtli,,xolopihtli,,xolopihtli,noun,,Classical_citation,Classical Nahuatl,a fool; an idiot,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::xolopihtli::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xolopihtli::sense-2,xolopihtli,,xolopihtli,,,noun,,Needs_review,Central Nahuatl,clown.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::xihxicuin::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xihxicuin::sense-1,xihxicuin,,xihxicuin,,xihxicuin,noun,,Classical_citation,Classical Nahuatl,a glutton,,,high,unreviewed,imported_raw,"[{""form"":""xixicuin"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",,kaikki_unified,,
kw::xihxicuinyotl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xihxicuinyotl::sense-1,xihxicuinyotl,,xihxicuinyotl,,xihxicuinyotl,noun,,Classical_citation,Classical Nahuatl,Gluttony.,,,high,unreviewed,imported_raw,"[{""form"":""xihxicuinyōtl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",From xihxicuin (“glutton”) + -yōtl.,kaikki_unified,,
kw::xinachtli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xinachtli::sense-1,xinachtli,,xinachtli,,xinachtli,noun,,Classical_citation,Classical Nahuatl,Seed.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::xinachtli::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xinachtli::sense-2,xinachtli,,xinachtli,,,noun,,Needs_review,Central Nahuatl,seed,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tlatlatziniliztli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlatlatziniliztli::sense-1,tlatlatziniliztli,,tlatlatziniliztli,,tlatlatziniliztli,noun,,Classical_citation,Classical Nahuatl,thunder,,,high,unreviewed,imported_raw,"[{""form"":""tlatlatzīniliztli"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]","tlatlatzīni ""to thunder"" + -liztli",kaikki_unified,,
kw::caxtillan::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::caxtillan::sense-1,Caxtillan,,Caxtillan,,Caxtillan,name,,Classical_citation,Classical Nahuatl,"Spain (a country in Southern Europe, including most of the Iberian peninsula)",,,high,unreviewed,imported_raw,"[{""form"":""Caxtīllān"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""castillan"",""tags"":[""alternative"",""obsolete""],""variety"":""Classical Nahuatl""},{""form"":""castillã"",""tags"":[""alternative"",""obsolete""],""variety"":""Classical Nahuatl""},{""form"":""caxtillan"",""tags"":[""alternative"",""obsolete""],""variety"":""Classical Nahuatl""},{""form"":""Castillan"",""tags"":[""alternative"",""obsolete""],""variety"":""Classical Nahuatl""},{""form"":""Castillã"",""tags"":[""alternative"",""obsolete""],""variety"":""Classical Nahuatl""}]","From Spanish Castilla (“Castile”), reinterpreted as containing the locative suffix -tlān (“place”).",kaikki_unified,,
kw::caxtillan::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::caxtillan::sense-2,Caxtillan,,Caxtillan,,Caxtillan,noun,,Classical_citation,Classical Nahuatl,alternative spelling of Caxtillan,,,high,unreviewed,imported_raw,"[{""form"":""Caxtīllān"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""castillan"",""tags"":[""alternative"",""obsolete""],""variety"":""Classical Nahuatl""},{""form"":""castillã"",""tags"":[""alternative"",""obsolete""],""variety"":""Classical Nahuatl""},{""form"":""caxtillan"",""tags"":[""alternative"",""obsolete""],""variety"":""Classical Nahuatl""},{""form"":""Castillan"",""tags"":[""alternative"",""obsolete""],""variety"":""Classical Nahuatl""},{""form"":""Castillã"",""tags"":[""alternative"",""obsolete""],""variety"":""Classical Nahuatl""}]","From Spanish Castilla (“Castile”), reinterpreted as containing the locative suffix -tlān (“place”).",kaikki_unified,,
kw::caxtillan::3,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::caxtillan::sense-3,Caxtillan,,Caxtillan,,,name,,Needs_review,Central Nahuatl,"Spain (a country in Southern Europe, including most of the Iberian peninsula)",,,high,unreviewed,imported_raw,"[{""form"":""Castillan"",""tags"":[""alternative""],""variety"":""Central Nahuatl""},{""form"":""Kastilan"",""tags"":[""alternative""],""variety"":""Central Nahuatl""}]","From Spanish Castilla (“Castile”), reinterpreted as containing the locative suffix -tlān (“place”).",kaikki_unified,,
